sample,MIR4664,MIR5087,MIR573,MIR6828,MIR145,MIR4284,MIR153.1,MIR4768,MIR186,MIR708,MIR4682,MIR26A2,MIR429,MIR8083,MIR641,MIR5695,MIR554,MIR4263,MIR590,MIR647,MIR1270,MIR6081,MIR3149,MIR200B,MIR6772,MIR659,MIR7854,MIR4442,MIR6838,MIR3682,MIR553,MIR4292,MIR1244.3,MIR635,MIR3176,MIR378J,MIR1286,MIR5195,MIR1268B,MIR1244.2,AL513534.1,MIR7856,MIR6740,MIR760,MIR5572,MIR6503,MIR126,MIR6859.4,MIR4324,MIR3186,MIR543,MIR4740,MIR6512,MIR25,MIR570,MIR548H1,MIR1244.4,MIR3646,MIR4635,MIR4653,MIR221,MIR5693,MIR6514,MIR616,AC002059.2,MIR3131,MIR140,MIR6739,MIR4482,MIR4652,MIR3177,MIR4258,MIR4477B,MIR3657,MIR4639,MIR6804,MIR324,MIR5581,MIR5010,MIR320E,MIR23B,MIR7111,MIR4770,MIR8078,MIR3685,MIR106B,MIR95,MIR3939,MIR509.3,MIR3122,MIR4312,MIR645,MIR5690,MIR210,MIR3683,MIR320A,MIR378A,MIR3164,MIR103A2,MIR2355
TCGA-CW-5587-01A-01R-1541-07,0.206185567,0.066666667,0.075268817,0.0,0.056603774,0.0,0.0,0.013761468,0.068181818,0.0,0.0,0.181818182,0.0,0.0,0.057142857,0.066666667,0.083333333,0.25,0.033707865,0.033175355,0.04587156,0.0,0.0625,0.0,0.019047619,0.285714286,0.0,0.055555556,0.0,0.098901099,0.045454545,0.038961039,0.073033708,0.270967742,0.025316456,0.032258065,0.0,0.0,0.0,0.138888889,0.028985507,0.058823529,0.0,0.111111111,0.0,0.142857143,0.008547009,0.0,0.037037037,0.058823529,0.0,0.266666667,0.090909091,0.056179775,0.030732861,0.0,0.145374449,0.068181818,0.016233766,0.054054054,0.0,0.0,0.0,0.002898551,0.0,0.019607843,0.054597701,0.0,0.048780488,0.0,0.0,0.133333333,0.090909091,0.0,0.090909091,0.0,0.025641026,0.173913043,0.04,0.029411765,0.0,0.051282051,0.0,0.0,0.051612903,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.047619048,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CW-5588-01A-01R-1541-07,0.329896907,0.133333333,0.075268817,0.0,0.066037736,0.0,0.0,0.004587156,0.034090909,0.0,0.0,0.090909091,0.002824859,0.0,0.085714286,0.0,0.0,0.147058824,0.011235955,0.004739336,0.018348624,0.0,0.25,0.037037037,0.00952381,0.214285714,0.0,0.0,0.0,0.010989011,0.0,0.012987013,0.061797753,0.109677419,0.075949367,0.032258065,0.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.035714286,0.025641026,0.0,0.037037037,0.0,0.0,0.133333333,0.0,0.056179775,0.028368794,0.0,0.105726872,0.007575758,0.012987013,0.067567568,0.007194245,0.0,0.0,0.002898551,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068181818,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.051282051,0.0,0.0,0.019354839,0.25,0.333333333,0.033333333,0.133333333,0.0,0.0,0.2,0.0,0.004761905,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CW-5589-01A-01R-1541-07,0.350515464,0.066666667,0.075268817,0.0,0.009433962,0.0,0.0,0.009174312,0.022727273,0.083333333,0.0,0.0,0.002824859,0.0,0.057142857,0.2,0.0,0.102941176,0.02247191,0.018957346,0.050458716,0.0,0.25,0.0,0.038095238,0.428571429,0.0,0.222222222,0.0,0.065934066,0.0,0.025974026,0.056179775,0.129032258,0.025316456,0.032258065,0.0,0.043478261,0.0,0.111111111,0.014492754,0.0,0.0,0.0,0.0,0.035714286,0.042735043,0.0,0.037037037,0.117647059,0.0,0.166666667,0.090909091,0.04494382,0.030732861,0.0,0.202643172,0.037878788,0.006493506,0.067567568,0.021582734,0.25,0.0,0.005797101,0.0,0.039215686,0.158045977,0.0,0.097560976,0.0,0.0,0.333333333,0.181818182,0.058823529,0.0,0.0,0.025641026,0.0,0.06,0.029411765,0.0,0.025641026,0.0,0.0,0.04516129,0.0625,0.0,0.166666667,0.0,0.0,0.0,0.085714286,0.0,0.066666667,0.0,0.111111111,0.028571429,0.052631579,0.4,0.0
TCGA-CW-5590-01A-01R-1541-07,0.12371134,0.2,0.086021505,0.0,0.056603774,0.0,0.0,0.123853211,0.181818182,0.0,0.0,0.181818182,0.0,0.019607843,0.028571429,0.0,0.0,0.132352941,0.02247191,0.042654028,0.183486239,0.0,0.0625,0.0,0.038095238,0.071428571,0.125,0.0,0.0,0.087912088,0.090909091,0.064935065,0.095505618,0.283870968,0.037974684,0.096774194,0.0,0.043478261,0.0,0.201754386,0.043478261,0.058823529,0.0,0.0,0.0,0.071428571,0.076923077,0.083333333,0.111111111,0.0,0.0,0.033333333,0.090909091,0.213483146,0.094562648,0.0,0.275330396,0.007575758,0.016233766,0.027027027,0.014388489,0.0,0.25,0.0,0.333333333,0.019607843,0.07183908,0.0,0.048780488,0.0,0.0,0.066666667,0.068181818,0.058823529,0.0,0.166666667,0.179487179,0.086956522,0.06,0.029411765,0.0,0.102564103,0.0,0.0,0.090322581,0.0625,0.0,0.0,0.0,0.0,0.076923077,0.085714286,0.015151515,0.10952381,0.0,0.0,0.028571429,0.0,0.0,0.076923077
TCGA-CW-5591-01A-01R-1541-07,0.505154639,0.133333333,0.053763441,0.0,0.028301887,0.0,0.0,0.013761468,0.034090909,0.0,0.0,0.090909091,0.0,0.0,0.142857143,0.0,0.0,0.220588235,0.02247191,0.018957346,0.0,0.0,0.0625,0.0,0.0,0.285714286,0.0,0.277777778,0.0,0.043956044,0.0,0.038961039,0.06741573,0.438709677,0.0,0.0,0.0,0.086956522,0.0,0.121345029,0.028985507,0.058823529,0.0,0.0,0.0,0.035714286,0.017094017,0.0,0.037037037,0.0,0.0,0.133333333,0.272727273,0.04494382,0.021276596,0.0,0.129955947,0.007575758,0.016233766,0.013513514,0.0,0.0,0.0,0.008695652,0.0,0.0,0.005747126,0.0,0.048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478261,0.04,0.0,0.0,0.0,0.0,0.25,0.019354839,0.0,0.0,0.0,0.066666667,0.0,0.076923077,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CW-6087-01A-11R-1672-07,0.257731959,0.066666667,0.064516129,0.0,0.009433962,0.0,0.0,0.0,0.136363636,0.0,0.0,0.0,0.011299435,0.0,0.057142857,0.0,0.0,0.235294118,0.078651685,0.052132701,0.018348624,0.0,0.1875,0.0,0.019047619,0.285714286,0.0,0.111111111,0.0,0.208791209,0.045454545,0.064935065,0.106741573,0.193548387,0.050632911,0.064516129,0.25,0.0,0.0,0.160818713,0.130434783,0.117647059,0.142857143,0.0,0.0,0.107142857,0.0,0.083333333,0.259259259,0.058823529,0.0,0.033333333,0.090909091,0.04494382,0.042553191,0.0,0.22246696,0.0,0.022727273,0.243243243,0.021582734,0.0,0.0,0.005797101,0.0,0.0,0.0,0.045454545,0.073170732,0.0,0.0,0.2,0.25,0.0,0.090909091,0.0,0.025641026,0.217391304,0.06,0.117647059,0.0,0.051282051,0.0,0.0,0.077419355,0.25,0.0,0.0,0.0,0.0,0.0,0.228571429,0.0,0.0,0.0,0.0,0.0,0.026315789,0.2,0.076923077
TCGA-CW-6088-01A-11R-1672-07,0.216494845,0.0,0.258064516,0.0,0.254716981,0.0,0.0,0.013761468,0.409090909,0.0,0.111111111,0.0,0.005649718,0.019607843,0.228571429,0.066666667,0.0,0.25,0.134831461,0.085308057,0.027522936,0.0,0.0625,0.0,0.161904762,0.357142857,0.125,0.277777778,0.0,0.032967033,0.136363636,0.12987013,0.078651685,0.367741935,0.215189873,0.161290323,0.25,0.02173913,0.0,0.061403509,0.130434783,0.176470588,0.0,0.111111111,0.142857143,0.357142857,0.102564103,0.0,0.0,0.352941176,0.0,0.166666667,0.090909091,0.123595506,0.208037825,0.0,0.134361233,0.045454545,0.077922078,0.054054054,0.021582734,0.75,0.125,0.011594203,0.166666667,0.0,0.318965517,0.0,0.048780488,0.0,0.142857143,0.666666667,0.113636364,0.058823529,0.272727273,0.0,0.153846154,0.260869565,0.08,0.088235294,0.010869565,0.0,0.0,0.25,0.077419355,0.0,0.0,0.4,0.2,0.2,0.153846154,0.114285714,0.0,0.019047619,0.0,0.111111111,0.028571429,0.105263158,0.2,0.153846154
TCGA-CW-6090-01A-11R-1672-07,0.041237113,0.066666667,0.053763441,0.0,0.028301887,0.0,0.0,0.137614679,0.068181818,0.083333333,0.0,0.272727273,0.0,0.0,0.028571429,0.0,0.0,0.132352941,0.02247191,0.014218009,0.009174312,0.0,0.375,0.0,0.00952381,0.142857143,0.0,0.0,0.0,0.054945055,0.045454545,0.064935065,0.106741573,0.129032258,0.0,0.096774194,0.0,0.086956522,0.0,0.131578947,0.014492754,0.058823529,0.0,0.0,0.0,0.035714286,0.008547009,0.0,0.0,0.0,0.0,0.033333333,0.0,0.146067416,0.042553191,0.0,0.279735683,0.0,0.003246753,0.040540541,0.035971223,0.0,0.125,0.026086957,0.0,0.0,0.00862069,0.0,0.0,0.0,0.0,0.133333333,0.090909091,0.0,0.0,0.0,0.025641026,0.043478261,0.08,0.382352941,0.0,0.102564103,0.0,0.0,0.032258065,0.0625,0.0,0.0,0.0,0.0,0.0,0.057142857,0.007575758,0.00952381,0.0,0.111111111,0.0,0.0,0.2,0.0
TCGA-CW-6093-01A-11R-1672-07,0.268041237,0.0,0.150537634,0.0,0.018867925,0.0,0.0,0.0,0.147727273,0.25,0.0,0.181818182,0.025423729,0.039215686,0.028571429,0.066666667,0.083333333,0.220588235,0.123595506,0.037914692,0.009174312,0.05,0.125,0.018518519,0.066666667,0.142857143,0.0,0.166666667,0.0,0.186813187,0.0,0.103896104,0.056179775,0.161290323,0.101265823,0.032258065,0.0,0.0,0.066666667,0.062865497,0.101449275,0.176470588,0.0,0.111111111,0.0,0.0,0.085470085,0.083333333,0.037037037,0.176470588,0.0,0.1,0.0,0.078651685,0.052009456,0.0,0.149779736,0.0,0.019480519,0.162162162,0.050359712,0.25,0.0,0.002898551,0.166666667,0.0,0.206896552,0.090909091,0.048780488,0.0,0.142857143,0.066666667,0.295454545,0.0,0.090909091,0.0,0.076923077,0.47826087,0.1,0.117647059,0.010869565,0.128205128,0.0,0.0,0.090322581,0.0625,0.333333333,0.066666667,0.0,0.0,0.230769231,0.085714286,0.0,0.014285714,0.0,0.111111111,0.0,0.052631579,0.2,0.0
TCGA-CW-6097-01A-11R-1672-07,0.268041237,0.066666667,0.064516129,0.0,0.037735849,0.0,0.0,0.004587156,0.102272727,0.0,0.0,0.090909091,0.0,0.0,0.028571429,0.0,0.0,0.205882353,0.06741573,0.009478673,0.027522936,0.0,0.0625,0.0,0.00952381,0.214285714,0.0,0.277777778,0.0,0.164835165,0.045454545,0.038961039,0.056179775,0.064516129,0.037974684,0.032258065,0.0,0.130434783,0.0,0.115497076,0.057971014,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.037037037,0.0,0.0,0.066666667,0.090909091,0.06741573,0.054373522,0.0,0.125550661,0.015151515,0.006493506,0.175675676,0.014388489,0.25,0.0,0.002898551,0.0,0.019607843,0.020114943,0.0,0.024390244,0.0,0.0,0.066666667,0.090909091,0.0,0.0,0.166666667,0.0,0.0,0.08,0.058823529,0.0,0.128205128,0.0,0.0,0.025806452,0.0625,0.0,0.033333333,0.0,0.2,0.076923077,0.0,0.015151515,0.033333333,0.333333333,0.0,0.0,0.052631579,0.2,0.0
TCGA-CZ-4853-01A-01R-1426-07,0.463917526,0.0,0.150537634,0.0,0.094339623,0.0,0.0,0.119266055,0.25,0.0,0.0,0.363636364,0.002824859,0.019607843,0.057142857,0.0,0.166666667,0.264705882,0.202247191,0.199052133,0.151376147,0.1,0.3125,0.0,0.076190476,0.428571429,0.0,0.222222222,0.0,0.021978022,0.136363636,0.103896104,0.039325843,0.148387097,0.075949367,0.225806452,0.0,0.065217391,0.0,0.118421053,0.202898551,0.294117647,0.0,0.0,0.0,0.107142857,0.034188034,0.0,0.0,0.411764706,0.0,0.533333333,0.090909091,0.112359551,0.29787234,0.066666667,0.125550661,0.128787879,0.055194805,0.108108108,0.007194245,0.25,0.125,0.011594203,0.166666667,0.0,0.295977011,0.181818182,0.12195122,0.0,0.428571429,0.6,0.045454545,0.411764706,0.090909091,0.0,0.179487179,0.260869565,0.16,0.147058824,0.0,0.051282051,0.0,0.0,0.103225806,0.1875,0.0,0.166666667,0.4,0.2,0.076923077,0.057142857,0.0,0.204761905,0.0,0.0,0.085714286,0.184210526,0.0,0.0
TCGA-CZ-4854-01A-01R-1305-07,0.329896907,0.0,0.064516129,0.5,0.094339623,0.111111111,0.058823529,0.169724771,0.352272727,0.083333333,0.0,0.545454545,0.016949153,0.0,0.028571429,0.066666667,0.0,0.176470588,0.168539326,0.436018957,0.068807339,0.0,0.5,0.018518519,0.095238095,0.214285714,0.0,0.055555556,0.0,0.208791209,0.136363636,0.298701299,0.04494382,0.341935484,0.582278481,0.322580645,0.0,0.043478261,0.066666667,0.14619883,0.202898551,0.117647059,0.571428571,0.222222222,0.0,0.142857143,0.05982906,0.083333333,0.148148148,0.294117647,0.0,0.133333333,0.545454545,0.325842697,0.427895981,0.0,0.13876652,0.196969697,0.207792208,0.324324324,0.100719424,0.0,0.125,0.034782609,0.0,0.294117647,0.011494253,0.045454545,0.12195122,0.2,0.428571429,0.8,0.068181818,0.235294118,0.272727273,0.166666667,0.384615385,0.304347826,0.18,0.117647059,0.032608696,0.282051282,0.0,0.25,0.161290323,0.0,0.0,0.166666667,0.133333333,0.2,0.153846154,0.142857143,0.0,0.180952381,0.0,0.0,0.228571429,0.236842105,0.0,0.0
TCGA-CZ-4857-01A-01R-1305-07,0.195876289,0.0,0.129032258,0.0,0.179245283,0.222222222,0.058823529,0.036697248,0.261363636,0.0,0.111111111,0.181818182,0.002824859,0.078431373,0.228571429,0.0,0.0,0.014705882,0.112359551,0.236966825,0.036697248,0.0,0.1875,0.0,0.019047619,0.071428571,0.0,0.111111111,0.0,0.087912088,0.181818182,0.064935065,0.061797753,0.129032258,0.151898734,0.193548387,0.0,0.043478261,0.133333333,0.122807018,0.275362319,0.294117647,0.142857143,0.222222222,0.0,0.25,0.017094017,0.25,0.259259259,0.117647059,0.0,0.066666667,0.090909091,0.235955056,0.09929078,0.066666667,0.127753304,0.045454545,0.016233766,0.189189189,0.021582734,0.0,0.125,0.026086957,0.333333333,0.019607843,0.066091954,0.136363636,0.073170732,0.2,0.571428571,0.266666667,0.136363636,0.117647059,0.181818182,0.0,0.128205128,0.173913043,0.1,0.205882353,0.010869565,0.051282051,0.0,0.5,0.116129032,0.0625,0.0,0.033333333,0.2,0.0,0.153846154,0.028571429,0.022727273,0.104761905,0.0,0.333333333,0.114285714,0.184210526,0.0,0.076923077
TCGA-CZ-4858-01A-01R-1305-07,0.24742268,0.066666667,0.043010753,0.0,0.349056604,0.0,0.352941176,0.02293578,0.25,0.083333333,0.0,0.272727273,0.0,0.0,0.0,0.0,0.0,0.279411765,0.134831461,0.056872038,0.013761468,0.0,0.25,0.0,0.00952381,0.5,0.0,0.0,0.0,0.065934066,0.181818182,0.116883117,0.078651685,0.24516129,0.088607595,0.032258065,0.0,0.108695652,0.0,0.111111111,0.072463768,0.117647059,0.0,0.111111111,0.0,0.107142857,0.008547009,0.0,0.074074074,0.411764706,0.0,0.133333333,0.090909091,0.168539326,0.300236407,0.0,0.154185022,0.0,0.003246753,0.391891892,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.045454545,0.048780488,0.0,0.0,0.133333333,0.568181818,0.0,0.090909091,0.0,0.025641026,0.043478261,0.1,0.029411765,0.0,0.102564103,0.0,0.0,0.070967742,0.0,0.0,0.033333333,0.0,0.6,0.0,0.0,0.0,0.104761905,0.0,0.111111111,0.0,0.026315789,0.0,0.0
TCGA-CZ-4859-01A-02R-1426-07,0.216494845,0.0,0.193548387,0.0,0.0,0.0,0.058823529,0.018348624,0.068181818,0.0,0.0,0.0,0.0,0.019607843,0.0,0.0,0.0,0.5,0.011235955,0.018957346,0.027522936,0.0,0.125,0.0,0.0,0.571428571,0.0,0.222222222,0.0,0.153846154,0.0,0.012987013,0.033707865,0.180645161,0.037974684,0.064516129,0.0,0.02173913,0.0,0.076023392,0.028985507,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.033707865,0.063829787,0.0,0.085903084,0.022727273,0.003246753,0.067567568,0.0,0.25,0.0,0.005797101,0.0,0.019607843,0.209770115,0.0,0.097560976,0.0,0.0,0.466666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411765,0.0,0.0,0.0,0.0,0.032258065,0.1875,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.119047619,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-4860-01A-01R-1305-07,0.164948454,0.0,0.075268817,0.0,0.009433962,0.0,0.0,0.009174312,0.034090909,0.083333333,0.0,0.272727273,0.0,0.0,0.0,0.0,0.0,0.117647059,0.011235955,0.033175355,0.009174312,0.0,0.0,0.0,0.0,0.071428571,0.125,0.166666667,0.0,0.131868132,0.090909091,0.038961039,0.101123596,0.058064516,0.012658228,0.0,0.0,0.0,0.0,0.236842105,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.0,0.0,0.033333333,0.181818182,0.011235955,0.016548463,0.0,0.235682819,0.007575758,0.003246753,0.27027027,0.0,0.0,0.125,0.014492754,0.0,0.0,0.025862069,0.0,0.048780488,0.0,0.0,0.266666667,0.431818182,0.058823529,0.090909091,0.0,0.025641026,0.0,0.06,0.029411765,0.0,0.051282051,0.0,0.25,0.025806452,0.0,0.0,0.066666667,0.0,0.0,0.076923077,0.0,0.007575758,0.128571429,0.0,0.111111111,0.028571429,0.0,0.2,0.076923077
TCGA-CZ-4861-01A-01R-1305-07,0.288659794,0.066666667,0.247311828,0.0,0.047169811,0.0,0.0,0.188073394,0.113636364,0.25,0.0,0.090909091,0.011299435,0.0,0.028571429,0.133333333,0.0,0.220588235,0.078651685,0.075829384,0.027522936,0.0,0.25,0.018518519,0.028571429,0.071428571,0.125,0.222222222,0.0,0.043956044,0.045454545,0.038961039,0.078651685,0.064516129,0.037974684,0.193548387,0.0,0.0,0.0,0.192982456,0.130434783,0.0,0.0,0.0,0.0,0.142857143,0.017094017,0.0,0.111111111,0.0,0.0,0.0,0.0,0.101123596,0.113475177,0.0,0.13876652,0.007575758,0.019480519,0.121621622,0.079136691,0.0,0.0,0.017391304,0.0,0.0,0.031609195,0.090909091,0.0,0.0,0.0,0.133333333,0.068181818,0.058823529,0.090909091,0.0,0.025641026,0.130434783,0.06,0.029411765,0.0,0.025641026,0.0,0.0,0.051612903,0.0,0.0,0.133333333,0.0,0.0,0.076923077,0.028571429,0.0,0.133333333,0.0,0.111111111,0.028571429,0.131578947,0.0,0.307692308
TCGA-CZ-4862-01A-01R-1305-07,0.092783505,0.066666667,0.086021505,0.0,0.047169811,0.0,0.058823529,0.068807339,0.193181818,0.0,0.0,0.0,0.0,0.039215686,0.085714286,0.0,0.0,0.161764706,0.123595506,0.052132701,0.02293578,0.0,0.0,0.018518519,0.114285714,0.071428571,0.375,0.166666667,0.0,0.120879121,0.045454545,0.064935065,0.011235955,0.232258065,0.189873418,0.064516129,0.0,0.043478261,0.0,0.052631579,0.347826087,0.294117647,0.142857143,0.0,0.0,0.142857143,0.042735043,0.25,0.0,0.0,0.0,0.066666667,0.181818182,0.078651685,0.070921986,0.133333333,0.063876652,0.037878788,0.032467532,0.081081081,0.021582734,0.0,0.0,0.017391304,0.0,0.0,0.060344828,0.090909091,0.048780488,0.0,0.285714286,0.133333333,0.25,0.117647059,0.272727273,0.0,0.102564103,0.086956522,0.08,0.117647059,0.0,0.025641026,0.0,0.5,0.116129032,0.0,0.0,0.1,0.0,0.0,0.0,0.142857143,0.022727273,0.076190476,0.333333333,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-4863-01A-01R-1503-07,0.371134021,0.066666667,0.129032258,0.0,0.169811321,0.111111111,0.0,0.119266055,0.215909091,0.0,0.0,0.090909091,0.02259887,0.0,0.114285714,0.066666667,0.0,0.205882353,0.134831461,0.156398104,0.055045872,0.0,0.0625,0.018518519,0.076190476,0.357142857,0.0,0.166666667,0.0,0.054945055,0.0,0.233766234,0.02247191,0.470967742,0.139240506,0.419354839,0.0,0.0,0.0,0.062865497,0.15942029,0.294117647,0.285714286,0.111111111,0.0,0.428571429,0.111111111,0.166666667,0.074074074,0.058823529,0.0,0.033333333,0.181818182,0.269662921,0.215130024,0.0,0.112334802,0.022727273,0.084415584,0.121621622,0.0,0.0,0.0,0.008695652,0.0,0.137254902,0.086206897,0.090909091,0.12195122,0.0,0.142857143,0.4,0.068181818,0.058823529,0.272727273,0.0,0.333333333,0.304347826,0.06,0.117647059,0.010869565,0.051282051,0.0,0.5,0.129032258,0.0625,0.0,0.133333333,0.266666667,0.2,0.153846154,0.028571429,0.03030303,0.238095238,0.0,0.0,0.257142857,0.105263158,0.0,0.0
TCGA-CZ-4864-01A-01R-1503-07,0.463917526,0.2,0.430107527,0.0,0.169811321,0.0,0.0,0.04587156,0.511363636,0.0,0.0,0.363636364,0.019774011,0.019607843,0.514285714,0.733333333,0.083333333,0.191176471,0.314606742,0.44549763,0.050458716,0.05,0.4375,0.018518519,0.038095238,0.642857143,0.0,0.166666667,0.0,0.241758242,0.090909091,0.402597403,0.061797753,0.664516129,0.35443038,0.161290323,0.0,0.043478261,0.066666667,0.097953216,0.492753623,0.529411765,0.0,0.0,0.0,0.821428571,0.213675214,0.083333333,0.037037037,1.0,0.0,0.7,0.272727273,0.426966292,0.241134752,0.0,0.068281938,0.136363636,0.357142857,0.121621622,0.021582734,0.5,0.0,0.011594203,0.166666667,0.039215686,0.123563218,0.136363636,0.097560976,0.0,0.428571429,0.266666667,0.113636364,0.235294118,0.454545455,0.0,0.128205128,0.304347826,0.14,0.176470588,0.032608696,0.025641026,0.0,0.5,0.232258065,0.125,0.0,0.066666667,0.666666667,0.0,0.538461538,0.114285714,0.022727273,0.380952381,0.0,0.222222222,0.371428571,0.105263158,0.0,0.076923077
TCGA-CZ-4865-01A-02R-1503-07,0.12371134,0.133333333,0.096774194,0.0,0.056603774,0.0,0.0,0.009174312,0.193181818,0.0,0.0,0.181818182,0.002824859,0.0,0.085714286,0.0,0.0,0.720588235,0.04494382,0.061611374,0.041284404,0.1,0.0625,0.0,0.047619048,0.142857143,0.0,0.111111111,0.0,0.087912088,0.045454545,0.064935065,0.106741573,0.174193548,0.012658228,0.193548387,0.0,0.0,0.0,0.188596491,0.072463768,0.117647059,0.0,0.0,0.0,0.214285714,0.051282051,0.166666667,0.0,0.117647059,0.0,0.166666667,0.090909091,0.112359551,0.063829787,0.0,0.191629956,0.037878788,0.016233766,0.135135135,0.064748201,0.0,0.125,0.002898551,0.0,0.058823529,0.037356322,0.090909091,0.048780488,0.4,0.142857143,0.0,0.227272727,0.0,0.272727273,0.0,0.0,0.130434783,0.04,0.058823529,0.010869565,0.025641026,0.0,0.0,0.070967742,0.0,0.333333333,0.1,0.266666667,0.0,0.076923077,0.057142857,0.0,0.028571429,0.666666667,0.0,0.028571429,0.052631579,0.4,0.0
TCGA-CZ-4866-01A-01R-1503-07,0.87628866,0.2,0.247311828,0.0,0.047169811,0.0,0.0,0.243119266,0.420454545,0.083333333,0.111111111,0.636363636,0.019774011,0.039215686,0.171428571,0.0,0.0,0.720588235,0.202247191,0.279620853,0.252293578,0.0,0.5625,0.0,0.142857143,0.214285714,0.0,0.111111111,0.0,0.43956044,0.272727273,0.181818182,0.056179775,0.812903226,0.227848101,0.451612903,0.0,0.152173913,0.066666667,0.073099415,0.608695652,0.117647059,0.285714286,0.111111111,0.142857143,0.428571429,0.025641026,0.083333333,0.259259259,0.294117647,0.0,0.333333333,0.454545455,0.213483146,0.36643026,0.0,0.088105727,0.098484848,0.103896104,0.121621622,0.100719424,0.25,0.0,0.011594203,0.333333333,0.098039216,0.195402299,0.136363636,0.268292683,0.0,0.142857143,0.2,0.272727273,1.0,0.363636364,0.166666667,0.333333333,0.173913043,0.16,0.088235294,0.032608696,0.102564103,0.0,0.0,0.212903226,0.0625,0.0,0.266666667,0.533333333,0.0,0.615384615,0.142857143,0.060606061,0.295238095,0.0,0.222222222,0.228571429,0.210526316,0.0,0.0
TCGA-CZ-5451-01A-01R-1503-07,0.18556701,0.0,0.053763441,0.0,0.009433962,0.0,0.0,0.0,0.056818182,0.0,0.0,0.090909091,0.002824859,0.0,0.0,0.0,0.0,0.220588235,0.011235955,0.023696682,0.059633028,0.0,0.0625,0.0,0.00952381,0.214285714,0.125,0.111111111,0.0,0.032967033,0.0,0.051948052,0.101123596,0.193548387,0.050632911,0.0,0.0,0.02173913,0.0,0.09502924,0.028985507,0.0,0.0,0.111111111,0.0,0.071428571,0.102564103,0.166666667,0.037037037,0.058823529,0.0,0.166666667,0.0,0.033707865,0.011820331,0.066666667,0.092511013,0.03030303,0.016233766,0.040540541,0.0,0.25,0.0,0.0,0.0,0.039215686,0.155172414,0.045454545,0.0,0.0,0.0,0.2,0.068181818,0.0,0.090909091,0.0,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.75,0.019354839,0.0,0.0,0.133333333,0.2,0.0,0.0,0.0,0.015151515,0.057142857,0.0,0.222222222,0.0,0.078947368,0.0,0.230769231
TCGA-CZ-5452-01A-01R-1503-07,0.329896907,0.333333333,0.032258065,0.0,0.009433962,0.0,0.0,0.110091743,0.090909091,0.0,0.0,0.090909091,0.002824859,0.019607843,0.0,0.0,0.0,0.205882353,0.02247191,0.09478673,0.128440367,0.0,0.125,0.0,0.171428571,0.071428571,0.125,0.055555556,0.0,0.340659341,0.0,0.038961039,0.02247191,0.083870968,0.0,0.193548387,0.0,0.239130435,0.0,0.089181287,0.115942029,0.058823529,0.0,0.0,0.0,0.035714286,0.034188034,0.166666667,0.074074074,0.117647059,0.0,0.133333333,0.454545455,0.123595506,0.030732861,0.066666667,0.107929515,0.090909091,0.006493506,0.175675676,0.0,0.0,0.0,0.008695652,0.166666667,0.019607843,0.086206897,0.181818182,0.024390244,0.0,0.0,0.133333333,0.113636364,0.058823529,0.0,0.0,0.102564103,0.0,0.06,0.176470588,0.0,0.025641026,0.0,0.0,0.077419355,0.125,0.0,0.133333333,0.133333333,0.0,0.153846154,0.0,0.022727273,0.223809524,0.0,0.0,0.085714286,0.052631579,0.4,0.0
TCGA-CZ-5453-01A-01R-1503-07,0.144329897,0.0,0.193548387,0.0,0.009433962,0.0,0.0,0.004587156,0.045454545,0.0,0.0,0.181818182,0.0,0.019607843,0.028571429,0.0,0.083333333,0.558823529,0.078651685,0.047393365,0.02293578,0.05,0.1875,0.074074074,0.047619048,0.142857143,0.0,0.111111111,0.0,0.032967033,0.090909091,0.064935065,0.056179775,0.193548387,0.0,0.096774194,0.0,0.02173913,0.0,0.055555556,0.130434783,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0,0.294117647,0.0,0.133333333,0.181818182,0.033707865,0.073286052,0.066666667,0.077092511,0.022727273,0.025974026,0.067567568,0.007194245,0.75,0.0,0.005797101,0.0,0.0,0.298850575,0.136363636,0.024390244,0.0,0.0,0.2,0.068181818,0.0,0.090909091,0.0,0.0,0.0,0.02,0.117647059,0.0,0.051282051,0.0,0.0,0.064516129,0.0625,0.0,0.9,0.2,0.0,0.0,0.0,0.007575758,0.057142857,0.0,0.0,0.0,0.184210526,0.0,0.0
